Entity,Code,Day,people_vaccinated
Vermont,,2021-05-05,364642
Vermont,,2021-05-06,367932
Vermont,,2021-05-07,371158
Vermont,,2021-05-08,374046
Vermont,,2021-05-09,382267
Vermont,,2021-05-10,386379
Vermont,,2021-05-11,388794
Vermont,,2021-05-12,391858
Vermont,,2021-05-13,394534
Vermont,,2021-05-14,397152
Vermont,,2021-05-15,399944
Vermont,,2021-05-16,403357
Vermont,,2021-05-17,406709
Vermont,,2021-05-18,408974
Vermont,,2021-05-19,410604
Vermont,,2021-05-20,412806
Vermont,,2021-05-21,420948
Veterans Health,,2021-01-12,207449
Veterans Health,,2021-01-13,227886
Veterans Health,,2021-01-14,252993
Veterans Health,,2021-01-15,280461
Veterans Health,,2021-01-19,372382
Veterans Health,,2021-01-20,387870
Veterans Health,,2021-01-21,463738
Veterans Health,,2021-01-22,497096
Veterans Health,,2021-01-23,529784
Veterans Health,,2021-01-24,564247
Veterans Health,,2021-01-25,600685
Veterans Health,,2021-01-26,600904
Veterans Health,,2021-01-27,626115
Veterans Health,,2021-01-28,655236
Veterans Health,,2021-01-29,688872
Veterans Health,,2021-01-30,721252
Veterans Health,,2021-01-31,754720
Veterans Health,,2021-02-01,781179
Veterans Health,,2021-02-02,789785
Veterans Health,,2021-02-03,813455
Veterans Health,,2021-02-04,816665
Veterans Health,,2021-02-05,847699
Veterans Health,,2021-02-06,876409
Veterans Health,,2021-02-07,927688
Veterans Health,,2021-02-08,952628
Veterans Health,,2021-02-09,958539
Veterans Health,,2021-02-10,988979
Veterans Health,,2021-02-11,1020271
Veterans Health,,2021-02-12,1056801
Veterans Health,,2021-02-13,1091919
Veterans Health,,2021-02-14,1146573
Veterans Health,,2021-02-16,1211927
Veterans Health,,2021-02-17,1230159
Veterans Health,,2021-02-18,1251428
Veterans Health,,2021-02-19,1268720
Veterans Health,,2021-02-20,1289839
Veterans Health,,2021-02-21,1310255
Veterans Health,,2021-02-22,1328177
Veterans Health,,2021-02-23,1345116
Veterans Health,,2021-02-24,1358289
Veterans Health,,2021-02-25,1377608
Veterans Health,,2021-02-26,1397648
Veterans Health,,2021-02-27,1461294
Veterans Health,,2021-02-28,1497145
Veterans Health,,2021-03-01,1532520
Veterans Health,,2021-03-02,1540721
Veterans Health,,2021-03-03,1565132
Veterans Health,,2021-03-04,1595222
Veterans Health,,2021-03-05,1628955
Veterans Health,,2021-03-06,1665682
Veterans Health,,2021-03-07,1702139
Veterans Health,,2021-03-08,1733048
Veterans Health,,2021-03-09,1738461
Veterans Health,,2021-03-10,1769177
Veterans Health,,2021-03-11,1804344
Veterans Health,,2021-03-12,1843615
Veterans Health,,2021-03-13,1916934
Veterans Health,,2021-03-14,1917144
Veterans Health,,2021-03-15,1946429
Veterans Health,,2021-03-16,1950172
Veterans Health,,2021-03-17,1975898
Veterans Health,,2021-03-18,2007722
Veterans Health,,2021-03-19,2040715
Veterans Health,,2021-03-20,2073936
Veterans Health,,2021-03-21,2108070
Veterans Health,,2021-03-22,2138364
Veterans Health,,2021-03-23,2142795
Veterans Health,,2021-03-24,2164918
Veterans Health,,2021-03-25,2190679
Veterans Health,,2021-03-26,2217967
Veterans Health,,2021-03-27,2245499
Veterans Health,,2021-03-28,2272856
Veterans Health,,2021-03-29,2297542
Veterans Health,,2021-03-30,2299587
Veterans Health,,2021-03-31,2318323
Veterans Health,,2021-04-01,2339538
Veterans Health,,2021-04-02,2361187
Veterans Health,,2021-04-03,2384487
Veterans Health,,2021-04-04,2406559
Veterans Health,,2021-04-05,2416608
Veterans Health,,2021-04-06,2416686
Veterans Health,,2021-04-07,2432895
Veterans Health,,2021-04-08,2452311
Veterans Health,,2021-04-09,2468077
Veterans Health,,2021-04-10,2492473
Veterans Health,,2021-04-11,2512833
Veterans Health,,2021-04-12,2534219
Veterans Health,,2021-04-13,2536269
Veterans Health,,2021-04-14,2550370
Veterans Health,,2021-04-15,2563634
Veterans Health,,2021-04-16,2576401
Veterans Health,,2021-04-17,2588762
Veterans Health,,2021-04-18,2600747
Veterans Health,,2021-04-19,2609858
Veterans Health,,2021-04-20,2610659
Veterans Health,,2021-04-21,2619046
Veterans Health,,2021-04-22,2627847
Veterans Health,,2021-04-23,2636316
Veterans Health,,2021-04-24,2644200
Veterans Health,,2021-04-25,2652515
Veterans Health,,2021-04-26,2657016
Veterans Health,,2021-04-27,2657173
Veterans Health,,2021-04-28,2662949
Veterans Health,,2021-04-29,2669577
Veterans Health,,2021-04-30,2676414
Veterans Health,,2021-05-01,2683044
Veterans Health,,2021-05-02,2690086
Veterans Health,,2021-05-03,2691846
Veterans Health,,2021-05-04,2691897
Veterans Health,,2021-05-05,2696390
Veterans Health,,2021-05-06,2701616
Veterans Health,,2021-05-07,2707121
Veterans Health,,2021-05-08,2712734
Veterans Health,,2021-05-09,2717907
Veterans Health,,2021-05-10,2718844
Veterans Health,,2021-05-11,2718882
Veterans Health,,2021-05-12,2723305
Veterans Health,,2021-05-13,2727727
Veterans Health,,2021-05-14,2731867
Veterans Health,,2021-05-15,2736759
Veterans Health,,2021-05-16,2741198
Veterans Health,,2021-05-17,2742771
Veterans Health,,2021-05-18,2742938
Veterans Health,,2021-05-19,2746861
Veterans Health,,2021-05-20,2751535
Veterans Health,,2021-05-21,2756202
Virgin Islands,,2021-01-14,1267
Virgin Islands,,2021-01-15,1474
Virgin Islands,,2021-01-19,1970
Virgin Islands,,2021-01-20,2178
Virgin Islands,,2021-01-21,2450
Virgin Islands,,2021-01-22,2703
Virgin Islands,,2021-01-23,2946
Virgin Islands,,2021-01-24,2969
Virgin Islands,,2021-01-25,2984
Virgin Islands,,2021-01-26,3251
Virgin Islands,,2021-01-27,3538
Virgin Islands,,2021-01-28,3901
Virgin Islands,,2021-01-29,4367
Virgin Islands,,2021-01-30,4898
Virgin Islands,,2021-01-31,4920
Virgin Islands,,2021-02-01,5026
Virgin Islands,,2021-02-02,5447
Virgin Islands,,2021-02-03,5906
Virgin Islands,,2021-02-04,6237
Virgin Islands,,2021-02-05,6673
Virgin Islands,,2021-02-06,6961
Virgin Islands,,2021-02-07,6972
Virgin Islands,,2021-02-08,7014
Virgin Islands,,2021-02-09,7313
Virgin Islands,,2021-02-10,7762
Virgin Islands,,2021-02-11,8039
Virgin Islands,,2021-02-12,8404
Virgin Islands,,2021-02-13,8649
Virgin Islands,,2021-02-14,8730
Virgin Islands,,2021-02-16,8806
Virgin Islands,,2021-02-17,9302
Virgin Islands,,2021-02-18,9473
Virgin Islands,,2021-02-19,10399
Virgin Islands,,2021-02-20,11041
Virgin Islands,,2021-02-21,11244
Virgin Islands,,2021-02-22,11027
Virgin Islands,,2021-02-23,11434
Virgin Islands,,2021-02-24,11702
Virgin Islands,,2021-02-25,11874
Virgin Islands,,2021-02-26,12363
Virgin Islands,,2021-02-27,12495
Virgin Islands,,2021-02-28,12681
Virgin Islands,,2021-03-01,12685
Virgin Islands,,2021-03-02,12831
Virgin Islands,,2021-03-03,13044
Virgin Islands,,2021-03-04,14123
Virgin Islands,,2021-03-05,14581
Virgin Islands,,2021-03-06,15032
Virgin Islands,,2021-03-07,15047
Virgin Islands,,2021-03-08,15049
Virgin Islands,,2021-03-09,15591
Virgin Islands,,2021-03-10,16194
Virgin Islands,,2021-03-11,16683
Virgin Islands,,2021-03-12,17254
Virgin Islands,,2021-03-13,17902
Virgin Islands,,2021-03-14,17923
Virgin Islands,,2021-03-15,17930
Virgin Islands,,2021-03-16,18541
Virgin Islands,,2021-03-17,19203
Virgin Islands,,2021-03-18,19674
Virgin Islands,,2021-03-19,20173
Virgin Islands,,2021-03-20,20669
Virgin Islands,,2021-03-21,20698
Virgin Islands,,2021-03-22,20720
Virgin Islands,,2021-03-23,21238
Virgin Islands,,2021-03-24,21824
Virgin Islands,,2021-03-25,22554
Virgin Islands,,2021-03-26,22961
Virgin Islands,,2021-03-27,23450
Virgin Islands,,2021-03-28,23731
Virgin Islands,,2021-03-29,23754
Virgin Islands,,2021-03-30,24315
Virgin Islands,,2021-03-31,24921
Virgin Islands,,2021-04-01,25494
Virgin Islands,,2021-04-02,25870
Virgin Islands,,2021-04-03,26013
Virgin Islands,,2021-04-04,26021
Virgin Islands,,2021-04-05,26026
Virgin Islands,,2021-04-06,26409
Virgin Islands,,2021-04-07,26924
Virgin Islands,,2021-04-08,27636
Virgin Islands,,2021-04-09,28133
Virgin Islands,,2021-04-10,28483
Virgin Islands,,2021-04-11,28559
Virgin Islands,,2021-04-12,28609
Virgin Islands,,2021-04-13,29222
Virgin Islands,,2021-04-14,29893
Virgin Islands,,2021-04-15,30371
Virgin Islands,,2021-04-16,30774
Virgin Islands,,2021-04-17,31288
Virgin Islands,,2021-04-18,31372
Virgin Islands,,2021-04-19,31386
Virgin Islands,,2021-04-20,31771
Virgin Islands,,2021-04-21,32034
Virgin Islands,,2021-04-22,32182
Virgin Islands,,2021-04-23,32362
Virgin Islands,,2021-04-24,32555
Virgin Islands,,2021-04-25,32613
Virgin Islands,,2021-04-26,32619
Virgin Islands,,2021-04-27,32822
Virgin Islands,,2021-04-28,33088
Virgin Islands,,2021-04-29,33281
Virgin Islands,,2021-04-30,33579
Virgin Islands,,2021-05-01,33835
Virgin Islands,,2021-05-02,33885
Virgin Islands,,2021-05-03,33903
Virgin Islands,,2021-05-04,34144
Virgin Islands,,2021-05-05,34148
Virgin Islands,,2021-05-06,34551
Virgin Islands,,2021-05-07,34717
Virgin Islands,,2021-05-08,34903
Virgin Islands,,2021-05-09,34922
Virgin Islands,,2021-05-10,34937
Virgin Islands,,2021-05-11,35054
Virgin Islands,,2021-05-12,35272
Virgin Islands,,2021-05-13,35448
Virgin Islands,,2021-05-14,35599
Virgin Islands,,2021-05-15,35864
Virgin Islands,,2021-05-16,35888
Virgin Islands,,2021-05-17,35902
Virgin Islands,,2021-05-18,36086
Virgin Islands,,2021-05-19,36264
Virgin Islands,,2021-05-20,36532
Virgin Islands,,2021-05-21,36701
Virginia,,2021-01-14,192918
Virginia,,2021-01-15,214732
Virginia,,2021-01-19,290146
Virginia,,2021-01-20,304160
Virginia,,2021-01-21,320175
Virginia,,2021-01-22,353808
Virginia,,2021-01-23,376378
Virginia,,2021-01-24,393127
Virginia,,2021-01-25,415684
Virginia,,2021-01-26,497055
Virginia,,2021-01-27,524196
Virginia,,2021-01-28,552909
Virginia,,2021-01-29,598853
Virginia,,2021-01-30,648378
Virginia,,2021-01-31,687883
Virginia,,2021-02-01,718113
Virginia,,2021-02-02,742017
Virginia,,2021-02-03,757544
Virginia,,2021-02-04,774590
Virginia,,2021-02-05,805624
Virginia,,2021-02-06,842587
Virginia,,2021-02-07,875842
Virginia,,2021-02-08,897049
Virginia,,2021-02-09,912014
Virginia,,2021-02-10,925586
Virginia,,2021-02-11,945182
Virginia,,2021-02-12,971199
Virginia,,2021-02-13,993156
Virginia,,2021-02-14,1004422
Virginia,,2021-02-16,1046408
Virginia,,2021-02-17,1060294
Virginia,,2021-02-18,1076555
Virginia,,2021-02-19,1154362
Virginia,,2021-02-20,1162487
Virginia,,2021-02-21,1172647
Virginia,,2021-02-22,1192485
Virginia,,2021-02-23,1206552
Virginia,,2021-02-24,1222818
Virginia,,2021-02-25,1239868
Virginia,,2021-02-26,1267905
Virginia,,2021-02-27,1316987
Virginia,,2021-02-28,1349077
Virginia,,2021-03-01,1379963
Virginia,,2021-03-02,1402684
Virginia,,2021-03-03,1431797
Virginia,,2021-03-04,1469462
Virginia,,2021-03-05,1503158
Virginia,,2021-03-06,1533362
Virginia,,2021-03-07,1567671
Virginia,,2021-03-08,1591745
Virginia,,2021-03-09,1642937
Virginia,,2021-03-10,1684219
Virginia,,2021-03-11,1730680
Virginia,,2021-03-12,1776967
Virginia,,2021-03-13,1827363
Virginia,,2021-03-14,1872241
Virginia,,2021-03-15,1913741
Virginia,,2021-03-16,1938252
Virginia,,2021-03-17,1968155
Virginia,,2021-03-18,2015460
Virginia,,2021-03-19,2068249
Virginia,,2021-03-20,2128858
Virginia,,2021-03-21,2174085
Virginia,,2021-03-22,2204874
Virginia,,2021-03-23,2223428
Virginia,,2021-03-24,2279224
Virginia,,2021-03-25,2321609
Virginia,,2021-03-26,2379184
Virginia,,2021-03-27,2417271
Virginia,,2021-03-28,2493161
Virginia,,2021-03-29,2553135
Virginia,,2021-03-30,2620816
Virginia,,2021-03-31,2671921
Virginia,,2021-04-01,2725247
Virginia,,2021-04-02,2796842
Virginia,,2021-04-03,2872684
Virginia,,2021-04-04,2943103
Virginia,,2021-04-05,2975428
Virginia,,2021-04-06,3003013
Virginia,,2021-04-07,3048195
Virginia,,2021-04-08,3096648
Virginia,,2021-04-09,3163043
Virginia,,2021-04-10,3230909
Virginia,,2021-04-11,3294755
Virginia,,2021-04-12,3329016
Virginia,,2021-04-13,3360106
Virginia,,2021-04-14,3405033
Virginia,,2021-04-15,3442211
Virginia,,2021-04-16,3509424
Virginia,,2021-04-17,3557209
Virginia,,2021-04-18,3590206
Virginia,,2021-04-19,3620627
Virginia,,2021-04-20,3658158
Virginia,,2021-04-21,3688759
Virginia,,2021-04-22,3730515
Virginia,,2021-04-23,3778473
Virginia,,2021-04-24,3828270
Virginia,,2021-04-25,3858089
Virginia,,2021-04-26,3895692
Virginia,,2021-04-27,3921634
Virginia,,2021-04-28,3945339
Virginia,,2021-04-29,3979508
Virginia,,2021-04-30,4019353
Virginia,,2021-05-01,4056353
Virginia,,2021-05-02,4080155
Virginia,,2021-05-03,4089457
Virginia,,2021-05-04,4107915
Virginia,,2021-05-05,4129315
Virginia,,2021-05-06,4165000
Virginia,,2021-05-07,4194146
Virginia,,2021-05-08,4214094
Virginia,,2021-05-09,4234063
Virginia,,2021-05-10,4266751
Virginia,,2021-05-11,4282205
Virginia,,2021-05-12,4296807
Virginia,,2021-05-13,4311838
Virginia,,2021-05-14,4330824
Virginia,,2021-05-15,4356689
Virginia,,2021-05-16,4374194
Virginia,,2021-05-17,4396825
Virginia,,2021-05-18,4409155
Virginia,,2021-05-19,4443050
Virginia,,2021-05-20,4470191
Virginia,,2021-05-21,4514420
Washington,,2021-01-12,162105
Washington,,2021-01-13,169650
Washington,,2021-01-14,187450
Washington,,2021-01-15,200682
Washington,,2021-01-19,265507
Washington,,2021-01-20,286500
Washington,,2021-01-21,306942
Washington,,2021-01-22,330357
Washington,,2021-01-23,359217
Washington,,2021-01-24,370231
Washington,,2021-01-25,404326
Washington,,2021-01-26,420728
Washington,,2021-01-27,441895
Washington,,2021-01-28,468528
Washington,,2021-01-29,496008
Washington,,2021-01-30,524466
Washington,,2021-01-31,555505
Washington,,2021-02-01,582420
Washington,,2021-02-02,599313
Washington,,2021-02-03,616340
Washington,,2021-02-04,637940
Washington,,2021-02-05,658508
Washington,,2021-02-06,684484
Washington,,2021-02-07,709023
Washington,,2021-02-08,731739
Washington,,2021-02-09,740234
Washington,,2021-02-10,780179
Washington,,2021-02-11,797359
Washington,,2021-02-12,819728
Washington,,2021-02-13,844801
Washington,,2021-02-14,870853
Washington,,2021-02-16,890282
Washington,,2021-02-17,898805
Washington,,2021-02-18,914138
Washington,,2021-02-19,982469
Washington,,2021-02-20,1001775
Washington,,2021-02-21,1016677
Washington,,2021-02-22,1030812
Washington,,2021-02-23,1036564
Washington,,2021-02-24,1045186
Washington,,2021-02-25,1063637
Washington,,2021-02-26,1081544
Washington,,2021-02-27,1105687
Washington,,2021-02-28,1134837
Washington,,2021-03-01,1166618
Washington,,2021-03-02,1186560
Washington,,2021-03-03,1210794
Washington,,2021-03-04,1243596
Washington,,2021-03-05,1276221
Washington,,2021-03-06,1321095
Washington,,2021-03-07,1367009
Washington,,2021-03-08,1411252
Washington,,2021-03-09,1437268
Washington,,2021-03-10,1469986
Washington,,2021-03-11,1515461
Washington,,2021-03-12,1555378
Washington,,2021-03-13,1597377
Washington,,2021-03-14,1638176
Washington,,2021-03-15,1686163
Washington,,2021-03-16,1714661
Washington,,2021-03-17,1742242
Washington,,2021-03-18,1776669
Washington,,2021-03-19,1816100
Washington,,2021-03-20,1858543
Washington,,2021-03-21,1915110
Washington,,2021-03-22,1968308
Washington,,2021-03-23,1982908
Washington,,2021-03-24,2008970
Washington,,2021-03-25,2046826
Washington,,2021-03-26,2097456
Washington,,2021-03-27,2142877
Washington,,2021-03-28,2188808
Washington,,2021-03-29,2232951
Washington,,2021-03-30,2250118
Washington,,2021-03-31,2272698
Washington,,2021-04-01,2309959
Washington,,2021-04-02,2358001
Washington,,2021-04-03,2409702
Washington,,2021-04-04,2464825
Washington,,2021-04-05,2510100
Washington,,2021-04-06,2524995
Washington,,2021-04-07,2559365
Washington,,2021-04-08,2606688
Washington,,2021-04-09,2666750
Washington,,2021-04-10,2719974
Washington,,2021-04-11,2776113
Washington,,2021-04-12,2830574
Washington,,2021-04-13,2862032
Washington,,2021-04-14,2898988
Washington,,2021-04-15,2938944
Washington,,2021-04-16,2976554
Washington,,2021-04-17,3023361
Washington,,2021-04-18,3070660
Washington,,2021-04-19,3111691
Washington,,2021-04-20,3136266
Washington,,2021-04-21,3174012
Washington,,2021-04-22,3214063
Washington,,2021-04-23,3264075
Washington,,2021-04-24,3305388
Washington,,2021-04-25,3348424
Washington,,2021-04-26,3395402
Washington,,2021-04-27,3417581
Washington,,2021-04-28,3447001
Washington,,2021-04-29,3487638
Washington,,2021-04-30,3524503
Washington,,2021-05-01,3565288
Washington,,2021-05-02,3602356
Washington,,2021-05-03,3629546
Washington,,2021-05-04,3637897
Washington,,2021-05-05,3656965
Washington,,2021-05-06,3683465
Washington,,2021-05-07,3711299
Washington,,2021-05-08,3742690
Washington,,2021-05-09,3772502
Washington,,2021-05-10,3805794
Washington,,2021-05-11,3830473
Washington,,2021-05-12,3842954
Washington,,2021-05-13,3864410
Washington,,2021-05-14,3885721
Washington,,2021-05-15,3913794
Washington,,2021-05-16,3949859
Washington,,2021-05-17,3972049
Washington,,2021-05-18,3988475
Washington,,2021-05-19,4010086
Washington,,2021-05-20,4040328
Washington,,2021-05-21,4072276
West Virginia,,2021-01-14,99061
West Virginia,,2021-01-15,113034
West Virginia,,2021-01-19,128923
West Virginia,,2021-01-20,132929
West Virginia,,2021-01-21,135950
West Virginia,,2021-01-22,145361
West Virginia,,2021-01-23,156854
West Virginia,,2021-01-24,163801
West Virginia,,2021-01-25,164528
West Virginia,,2021-01-26,167660
West Virginia,,2021-01-27,169671
West Virginia,,2021-01-28,173750
West Virginia,,2021-01-29,181839
West Virginia,,2021-01-30,191225
West Virginia,,2021-01-31,192580
West Virginia,,2021-02-01,192951
West Virginia,,2021-02-02,194301
West Virginia,,2021-02-03,195200
West Virginia,,2021-02-04,197939
West Virginia,,2021-02-05,203731
West Virginia,,2021-02-06,214301
West Virginia,,2021-02-07,217613
West Virginia,,2021-02-08,218266
West Virginia,,2021-02-09,219723
West Virginia,,2021-02-10,222233
West Virginia,,2021-02-11,226323
West Virginia,,2021-02-12,230596
West Virginia,,2021-02-13,242233
West Virginia,,2021-02-14,247689
West Virginia,,2021-02-16,250814
West Virginia,,2021-02-17,251627
West Virginia,,2021-02-18,254778
West Virginia,,2021-02-19,279255
West Virginia,,2021-02-20,288262
West Virginia,,2021-02-21,290411
West Virginia,,2021-02-22,286014
West Virginia,,2021-02-23,288630
West Virginia,,2021-02-24,290180
West Virginia,,2021-02-25,294794
West Virginia,,2021-02-26,302863
West Virginia,,2021-02-27,314571
West Virginia,,2021-02-28,317008
West Virginia,,2021-03-01,318168
West Virginia,,2021-03-02,319813
West Virginia,,2021-03-03,322461
West Virginia,,2021-03-04,330737
West Virginia,,2021-03-05,345274
West Virginia,,2021-03-06,358305
West Virginia,,2021-03-07,363429
West Virginia,,2021-03-08,363952
West Virginia,,2021-03-09,367001
West Virginia,,2021-03-10,370361
West Virginia,,2021-03-11,379579
West Virginia,,2021-03-12,397640
West Virginia,,2021-03-13,414266
West Virginia,,2021-03-14,417836
West Virginia,,2021-03-15,418889
West Virginia,,2021-03-16,421226
West Virginia,,2021-03-17,426168
West Virginia,,2021-03-18,435450
West Virginia,,2021-03-19,450766
West Virginia,,2021-03-20,467091
West Virginia,,2021-03-21,473087
West Virginia,,2021-03-22,474100
West Virginia,,2021-03-23,477015
West Virginia,,2021-03-24,482432
West Virginia,,2021-03-25,489826
West Virginia,,2021-03-26,501565
West Virginia,,2021-03-27,516309
West Virginia,,2021-03-28,524381
West Virginia,,2021-03-29,525033
West Virginia,,2021-03-30,530858
West Virginia,,2021-03-31,537000
West Virginia,,2021-04-01,547917
West Virginia,,2021-04-02,557107
West Virginia,,2021-04-03,566647
West Virginia,,2021-04-04,569122
West Virginia,,2021-04-05,569655
West Virginia,,2021-04-06,572432
West Virginia,,2021-04-07,575884
West Virginia,,2021-04-08,583217
West Virginia,,2021-04-09,590844
West Virginia,,2021-04-10,598209
West Virginia,,2021-04-11,600905
West Virginia,,2021-04-12,601709
West Virginia,,2021-04-13,603993
West Virginia,,2021-04-14,606808
West Virginia,,2021-04-15,610291
West Virginia,,2021-04-16,614417
West Virginia,,2021-04-17,618208
West Virginia,,2021-04-18,618986
West Virginia,,2021-04-19,619294
West Virginia,,2021-04-20,620371
West Virginia,,2021-04-21,623247
West Virginia,,2021-04-22,625613
West Virginia,,2021-04-23,628685
West Virginia,,2021-04-24,631298
